饥寒交至,NB,5,0
聘问,PD,6,0
千古不朽,PH,9,1
明察暗访,PH,3,1
玉树琼枝,PH,7,1
一颦一笑胁肩谄笑,PA,9,1
识文断字,PH,5,1
解渴,PH,3,1
拾金不昧,PH,7,1
失去,NB,5,-1
早知今日，悔不当初,NH,7,-1
意志,PH,5,1
效死勿去,PH,7,1
千思万虑,PF,9,0
逐逐眈眈,NN,7,-1
强颜,NC,7,0
愉悦,PA,5,1
没里没外,NN,1,-1
锦胸绣口,PH,5,1
乐极悲生,NB,5,-1
夭桃称李,PH,7,1
俏皮,PH,5,1
腹有鳞甲,NN,5,-1
仇隙,ND,5,-1
舞弊,NN,5,-1
五毒惧全,NN,9,-1
僵化,NN,3,-1
堆砌,NN,1,0
败德辱行,NN,5,-1
金章玉句,PH,5,1
落魄江湖,NB,3,-1
如愿以偿,PA,5,0
鳏寡孤独,NB,7,0
悲歌,NB,5,-1
铜头铁额,PH,7,1
莫须有,NN,7,-1
矫矫不群,PH,6,1
失口,NN,3,-1
传诵,PH,3,1
嘻嘻哈哈,PA,7,1
不胜衣,NN,1,-1
良善,PH,5,1
甜言蜜语,NN,5,3
模棱两可,NN,5,-1
大题小做,NN,3,-1
云净天空,PH,5,1
贪财恋色,NN,7,-1
独霸一方,NN,5,3
奇兵,PH,7,1
揭箧探囊,NN,5,-1
称王称霸,ND,5,-1
坚贞,PH,5,1
确诊,None,0,0
极顶,PH,5,1
碧蓝,PH,3,1
优质,PH,3,1
秀拔,PH,5,1
心地善良,PH,7,1
愚弄,NN,5,-1
应付裕如,PH,5,1
宏才大略,PG,7,1
拉不下脸来,NE,3,0
智周万物,PD,5,1
舒意,PA,5,1
春树暮云,PF,7,0
不破不立,PG,7,0
硬骨头,PH,3,1
脉脉,PB,3,1
梗直,PH,3,1
俯首听命,NN,5,-1
悄然,NB,5,0
玉减香消,NB,7,0
头号,PD,5,0
偏枯,NN,3,-1
火烧火燎,NI,7,0
头名,PH,5,1
无坚不摧,PH,5,1
目中无人,NN,7,-1
苦海茫茫,NB,5,0
大喜,PA,7,1
富国裕民,PE,9,1
熨帖,PE,9,0
佳节,PA,9,1
追远慎终,PD,7,1
好离好散,PE,1,0
抓耳搔腮,NI,5,0
信用,PG,3,0
鸟惊鱼散,NC,7,-1
干净利落,PH,1,1
心灰意冷,NJ,5,0
不为五斗米折腰,PH,7,1
失和,NE,5,0
秀挺,PH,5,1
优越,PH,5,1
贤贤易色,PH,7,1
果于自信,NN,3,-1
惹火烧身,NE,5,0
高情远意,PH,9,1
肩负,PG,1,1
伤心疾首,NB,5,-1
准确无误,PH,5,1
面若死灰,NC,5,0
迷天大谎,NN,9,-1
自是,NN,5,-1
上楼去梯,ND,7,-1
高慢,NN,7,-1
舌战,PH,1,1
慰唁,NB,5,0
迷离倘恍,NE,3,0
夸口,PH,3,-1
林籁泉韵,PH,9,1
拔本塞原,NN,7,1
文武之道,PH,9,1
吃不上,NE,7,-1
宋才潘面,PH,9,1
越扶越醉,NN,5,-1
祸水,ND,7,-1
耻骂,NN,5,-1
鼓脣弄舌,NN,7,-1
意在言外,NN,6,-1
酒病花愁,NN,5,-1
溥天同庆,PA,3,1
忍辱偷生,NE,3,-1
焦渴,NE,5,0
先行者,PD,5,1
吹胡子,NA,7,0
嗓子不好,NN,3,0
膏场绣澮,PE,5,1
党恶佑奸,NN,5,-1
滔滔滚滚,PH,7,1
逾次超秩,NN,5,-1
微词,NN,5,-1
魔力,PH,7,1
浊骨凡胎,NN,3,0
秉承,PH,3,1
度日如年,NE,7,-1
致敬,PD,5,1
草行露宿,NE,5,-1
便秘,NE,5,-1
爱上,PB,5,0
淡而无味,NN,3,-1
煦暖,PH,5,1
浮笔浪墨,NN,5,-1
傻子,NN,3,-1
今仇古恨,ND,5,-1
骄气,NN,5,-1
雨后送伞,ND,9,-1
心灵性巧,PB,7,1
鬻驽窃价,NN,7,-1
柔软,PH,5,1
天覆地载,PD,7,1
无症状,None,0,0
为虺弗摧,NN,7,-1
诛尽杀绝,ND,7,-1
大器,PH,5,1
知疼着热,PH,3,1
山上无老虎，猴子称大王,NN,5,-1
杨花心性,NN,5,-1
流言惑众,NN,5,-1
失之毫釐，差之千里,NN,5,-1
刊心刻骨,PB,5,1
命根子,PB,7,1
健旺,PH,7,1
保皇,NN,3,0
君子之接如水,PH,7,1
不护细行,NN,5,-1
枭心鹤貌,NN,5,-1
抑强扶弱,PH,7,1
悍然,NN,5,-1
乳臭未除,NN,5,-1
汶阳田反,PA,7,1
傲岸,NN,5,-1
珠投璧抵,NJ,5,-1
必要,PG,3,1
白手起家,PH,3,1
扬葩振藻,PH,9,1
大家风范,PH,5,1
节用裕民,PH,7,1
高手,PH,9,1
芝兰,PH,7,1
誓死不渝,PB,5,1
高才,PH,5,1
奢侈,NN,7,-1
神武挂冠,PE,5,0
节哀,NB,3,0
奇勋,PH,9,1
天安门事件,NB,5,-1
悲泣,NB,5,0
潦原浸天,NB,3,-1
桃色,ND,5,-1
死败涂地,NB,5,-1
爆发,NA,7,-1
珠还合浦,PA,5,1
高扬,PH,3,1
奏凯,PA,5,1
肝胆相照,PG,7,1
称庆,PA,3,1
灾荒,NB,1,-1
豁然开朗,PA,5,0
忧国爱民,PH,5,1
闻过则喜,PH,9,1
忠言逆耳,PE,5,1
爱人,PB,5,1
晓以利害,PG,6,1
穷措大,NJ,5,0
及溺呼船,NJ,7,0
欺罔视听,NN,7,-1
倒灶,NE,5,-1
嫉恶若仇,NA,9,0
风雨时若,PA,5,1
丧胆游魂,NC,5,-1
看不顺眼,ND,3,0
神采英拔,PH,5,1
扶危翼倾,PH,9,1
穷乏,NN,5,-1
六神不安,NI,9,-1
奋力,PH,5,1
高深莫测,PH,1,0
说白道黑,NN,5,-1
同恶共济,ND,7,-1
焕然,PA,3,1
冷酷无情,NN,5,-1
摆普儿,NN,3,-1
磨练,PH,5,1
奋勉,PH,5,1
奋勇,PH,7,1
自惭形秽,NH,7,0
游刃馀地,PH,5,1
违天悖理,ND,9,-1
乾脆利落,PH,5,1
不期而遇,PC,3,0
六亲不认,NN,9,-1
偷摸,NN,7,-1
分崩离析,NJ,5,-1
惨绿愁红,NB,5,0
骇浪惊涛,NC,7,0
积弊,NN,7,-1
拍手叫好,PH,3,1
愠怒,NA,3,0
天国,PE,5,1
情欲,PA,5,0
离散,NE,7,0
心乔意怯,NC,7,-1
高招,PH,7,1
鸿渐之翼,PG,7,1
土偶蒙金,NN,7,-1
空乏,NN,3,-1
举贤任能,PH,5,1
稳固,PH,5,0
假以辞色,PH,3,1
情歌,PF,7,1
拖人下水,NN,5,-1
目无法纪,NN,7,-1
顶踵捐糜,PD,5,1
布衣疏食,PH,7,1
俊秀,PH,5,1
不识闲儿,NN,3,-1
金嗓子,PH,3,1
授人以柄,NN,5,-1
斤斤计较,NN,7,-1
忧虑,NE,7,0
怒火冲天,NA,7,0
息息相通,PB,5,1
二愣子报丧－慌里慌张,NI,3,0
微贱,NN,5,-1
大型,PH,1,0
恣睢,NN,5,-1
惨杀,NN,7,-1
闲情逸志,PE,5,0
无服之殇,NB,7,-1
镂骨铭肌,PH,9,1
健朗,PH,3,1
志行,PH,7,1
河清海宴,PE,5,1
完美无疵,PH,9,1
吃不住,NE,5,-1
愤怒,NA,5,0
被难,NB,7,0
论短道长,NN,3,-1
高见远识,PH,7,1
意懒心灰,NJ,3,-1
得逞,ND,5,-1
俎樽折冲,PA,5,1
狗腿子,ND,7,-1
利令智昏,NN,5,-1
平易近人,PH,7,1
鼻孔辽天,NN,5,-1
得道,PH,5,1
背道而驰,NN,3,-1
寻花问柳,NN,7,-1
芜劣,NN,5,-1
熬心,NE,3,-1
臊气,NE,5,-1
猛不防,PC,5,0
爱侣,PB,3,1
金镶玉裹,PH,5,3
驰名中外,PH,8,1
墩朴,PB,3,1
艰苦卓绝,PH,7,1
局高蹐厚,NC,7,-1
褒誉,PH,7,1
积德,PH,5,1
蒿目时艰,NE,3,-1
酷虐,NN,7,-1
笨头笨脑,NN,5,-1
切骨之寒,NC,7,-1
唾面自乾,NN,7,-1
贼子乱臣,NN,5,-1
沅芷澧兰,PH,7,1
浩然之气,PH,7,1
无道德观念,NN,9,-1
靠得住,PG,7,1
迷迷糊糊,NE,5,0
砸锅,NE,5,-1
毫发不爽,PH,3,1
胡里胡涂,NN,3,-1
身退功成,PA,5,1
半身不遂,NN,5,-1
愧怍,NH,5,0
通情达理,PH,5,1
开小差,NN,7,-1
胆识,PH,5,1
老虎屁股摸不得,NN,3,-1
大手大脚,NN,5,-1
快刀斩乱丝,PH,7,1
体无完皮,NN,7,-1
五斗折腰,NN,7,-1
纯洁性,PH,5,1
绞杀战,NC,7,-1
尸位素餐,NN,7,-1
磨砻底厉,PH,6,0
回生起死,PH,9,1
弯腰捧腹,PA,9,1
感愤,NA,5,0
寥若晨星,PH,5,1
安闲自得,PE,3,0
惭凫企鹤,NJ,3,-1
国魂,PD,3,1
饰非拒谏,NN,5,-1
不可偏废,PD,1,0
天堂,PE,9,1
称快,PA,7,1
含糊不清,NN,5,-1
夸嘴,NN,3,-1
统筹兼顾,PH,5,0
沽名卖直,NN,7,-1
之死摩它,PH,7,1
怀揣冰棍－凉透心,NJ,9,0
铁肠石心,PH,7,3
愚懦,NN,7,-1
稚嫩,PB,3,0
晕头转向,NE,7,0
天堑,NC,3,0
恶疾,ND,5,-1
斠若画一,PH,5,1
奖劝,PD,3,1
奖励,PH,3,1
积怨,ND,5,0
见怪不怪,PE,3,1
焦灼,NE,9,0
枉驾,PD,5,1
尽忠报国,PH,9,1
白眼相看,ND,5,1
爽亮,PA,5,0
活龙活现,PB,9,1
祖龙之虐,ND,7,-1
骨瘦如豺,NB,5,0
戴高帽子,NN,5,-1
优遇,PB,5,1
枷锁,ND,5,-1
愧恨,NE,7,0
流言飞语,NN,7,-1
多姿,PH,5,1
惊涛骇浪,NC,1,0
破门,PK,7,0
焦炙,NE,7,0
垂涎欲滴,NN,7,-1
两相情愿,PA,3,1
谭天说地,PH,7,1
愧悔,NH,1,0
大动肝火,NA,9,0
朱颜绿发,PB,5,1
奸人,NN,7,-1
夸父追日,PH,9,1
不登大雅,NN,5,-1
稚齿婑婿,PH,7,1
参辰卯酉,ND,7,0
臆测,NN,5,-1
陶情适性,PE,7,1
悦近来远,PH,5,1
日升月恒,PH,5,1
鼠臂虮肝,NN,5,-1
倾注,PH,7,1
恣无忌惮,NN,7,-1
如释重2,PE,7,1
闻雷失箸,NI,8,-1
臭棋,NN,1,-1
倒爷,NN,3,-1
庖丁解牛,PH,5,1
碧血,PH,7,1
克爱克威,PH,5,1
脸红,NG,3,0
得未曾有,PA,5,1
敲金击石,PH,7,1
扑朔迷离,NE,3,0
憾事,NE,1,-1
珠玉在侧,PH,3,1
想望,PK,5,0
冰洁渊清,PH,5,1
疏财仗义,PH,7,1
愤愤,NA,5,-1
怪罪,NN,9,0
契友,PB,7,1
君子之交,PH,3,1
奉为楷模,PD,9,1
余裕,PH,5,1
涎脸餳眼,NN,5,-1
破陋,NN,3,-1
悠然,PA,3,0
壮心,PH,3,1
魄散魂飞,NC,9,0
乳声乳气,NN,5,-1
百伶百俐,PH,7,1
强文假醋,NN,7,-1
壮志,PH,5,1
万箭攒心,NB,9,-1
好事,PA,3,3
户天胡帝,ND,7,-1
垂询,PD,3,1
怒色,NA,3,0
坐上琴心,PB,5,1
爱惜羽毛,PB,5,1
天才论,ND,3,-1
大士,PH,5,1
豪末不掇，将成斧柯,NI,5,-1
诛锄异己,NN,7,-1
救燎助薪,NN,5,-1
班荆道故,PB,7,1
炫耀,ND,9,-1
磊落,PH,5,1
俭省,PH,5,1
破除,PK,7,1
神物,PH,5,1
旌旗蔽日,PA,7,1
愤慨,NA,5,0
仗马寒蝉,NC,5,-1
馈赠,PH,7,1
燕尔,PE,5,1
轻怜疼惜,PB,5,1
好人,NN,1,0
九衢三市,PH,5,1
夙嫌,ND,7,0
彩霞,PA,5,1
契合,PH,3,1
旰食宵衣,PH,7,1
刿心刳腹,NN,7,-1
背本就末,NN,7,-1
喜跃抃舞,PA,9,1
奸佞,NN,9,-1
背谬,NN,3,-1
愚拙,NN,7,-1
多嫌,ND,5,-1
贫嘴滑舌,ND,5,-1
良好,PH,5,1
与世沈浮,NN,5,-1
懂事,PH,5,1
愁眉紧锁,NE,7,0
贵人多忘事,ND,5,-1
口口声声,NE,7,-1
如牛负重,NE,3,0
过目成诵,PH,7,1
称意,PB,3,1
推诚相见,PH,5,1
少吃无穿,NB,3,-1
暮鼓晨钟,PD,3,1
看不上眼,ND,3,0
沥血叩心,PG,5,1
进退首鼠,NE,5,-1
头上安头,NN,7,-1
愤懑,NA,5,-1
呼风唤雨,PH,3,3
一表堂堂,PH,5,1
胡言,NN,5,-1
適逢其会,PA,5,1
对得住,PE,1,1
焰火,PA,5,0
烦神,NE,5,-1
任人宰割,NN,5,-1
大好,PA,7,1
妄为,NN,5,-1
称愿,PA,3,1
视同陌路,NN,5,-1
食少事繁,PH,5,1
奖台,PH,3,1
从令如流,PH,5,1
气冲牛斗,NA,5,0
足足有余,PA,5,1
自作聪明,NN,3,-1
雪中送炭,PH,7,1
千方百计,PH,7,-1
一念之差,NH,3,-1
得陇望蜀,NN,5,-1
佻薄,NN,5,-1
与世沉浮,NN,5,-1
高效,PH,5,1
外宾,PD,5,0
迫不及待,PK,5,0
点缀,PB,1,0
师出有名,PH,1,1
忌讳,ND,5,0
化为泡影,NJ,5,0
忍让,PH,1,0
博物洽闻,PH,5,1
伤逝,NB,5,-1
雕虫篆刻,NN,5,-1
无所作为,NN,7,-1
都雅,PH,5,1
集思广益,PH,5,1
聪颖,PH,5,1
鼓舞欢忻,PA,7,1
不合时宜,NN,3,-1
如今,PF,3,0
跬步千里,PG,7,0
足踏实地,PE,5,1
不能赞一词,PH,3,1
掷地有声,PD,5,1
拳拳盛意,PB,1,0
临深履薄,NC,5,-1
黄毛丫头,NN,1,-1
无纪律,NN,9,-1
风雨不改,PH,5,1
懊丧,NE,1,0
东掩西遮,NN,3,-1
高敞,PH,3,1
触犯,NN,3,-1
xixi,PA,5,0
奔命,PK,5,0
炳耀,PH,5,1
好使,PH,5,1
革邪反正,PH,5,1
一隅之见,NN,5,-1
惴栗,NC,7,0
一窍不通,NN,5,-1
知法犯法,NN,3,-1
意料之外,PC,3,0
肥马轻裘,NN,3,-1
燎若观火,PH,9,1
炯炯有神,PH,5,1
铜筋铁骨,PH,5,1
微辞,NN,5,-1
妄人,NN,5,-1
知荣守辱,NN,7,-1
尔虞我诈,NN,7,-1
人面兽心,NN,9,-1
广文先生,PG,5,0
先世,PD,3,0
爽健,PH,5,1
高新,PH,3,1
枯鱼病鹤,NJ,7,-1
函盖乾坤,PH,7,1
失声,NB,7,-1
钻牛角尖儿,NE,7,-1
破鞋,NN,5,-1
吃不准,NL,3,-1
门庭若市,PH,3,0
稳妥,PG,7,1
同生死，共存亡,PG,9,1
离格,NN,5,-1
乱作一团,NN,7,-1
沽激虚名,NN,5,-1
血海深仇,ND,9,0
有口无行,NN,5,-1
愣头愣脑,NN,3,-1
乾脆利索,PH,5,1
为蛇画足,NN,7,-1
狂蜂浪蝶,NN,7,-1
解衣抱火,NN,5,-1
破琴绝弦,NJ,3,0
活剥生吞,NN,5,-1
私枭,ND,5,-1
森然,NC,7,-1
高情逸兴,PH,9,1
高旷,PH,3,1
丽日和风,PB,5,1
惊心怵目,PC,7,0
葬身鱼腹,NB,5,0
奴颜婢睐,NN,7,-1
中庸之道,PH,3,0
高明,PH,7,1
奢华,NN,3,-1
胜任愉快,PA,3,1
酒肉朋友,NN,3,-1
忠言,PH,7,1
涤瑕荡秽,PH,3,1
萧墙之危,NN,7,-1
暧昧不明,NN,3,-1
高昂,PA,3,0
情面难却,PH,5,1
伪造,NN,3,-1
流言风语,NN,7,-1
转灾为福,PA,5,1
孝子爱日,PH,7,1
以售其奸,NN,7,-1
弥天大祸,NC,7,-1
顽廉懦立,PH,9,1
拨浪鼓,PA,5,0
神到之笔,PH,5,1
扬扬自得,NN,1,-1
傲一天和尚撞一天钟,NN,5,-1
记忆犹新,PH,1,0
福寿绵绵,PK,7,1
妍丽,PH,5,1
同声相应，同气相求,PA,7,1
道旁苦李,NN,5,-1
病恹恹,NN,1,-1
夭桃秾李,PH,7,1
杜口裹足,NN,5,-1
言听计从,PG,9,0
操刀必割,PH,5,1
称扬,PH,7,1
博览五车,PH,5,1
复工,None,0,0
煞气,NN,3,-1
先人,PD,1,0
附赘悬肬,ND,7,-1
两道三科,NN,7,-1
回心转意,PE,5,1
儒商,PH,5,1
低调,PH,1,1
骨气,PD,3,1
人强马壮,PH,3,1
欢呼鼓舞,PA,7,0
海屋添筹　,PA,7,1
千钧一发,NC,5,0
钱可通神,NN,9,-1
倜傥之才,PH,7,1
嚼墨喷纸,PH,7,1
故弄玄虚,NN,5,-1
假虎张威,ND,5,-1
公忠体国,PH,9,1
任其自然,NN,3,0
内室反听,NH,3,0
熙攘,PB,5,1
上下同心,PH,5,1
凤舞龙蟠,PH,7,1
恭祝,PD,5,1
奥博,PH,7,1
舵手,PH,3,0
亡不旋踵,ND,7,-1
乐不可言,PA,7,1
深思熟虑,PH,5,0
六趣轮回,NN,9,0
困而学之,PH,1,1
增殖,PA,7,-1
借客报仇,PH,5,1
小国寡民,PE,1,0
祈盼,PF,3,0
没落子,NB,3,-1
胰见,NN,5,-1
喑恶叱咤,NA,9,-1
柳圣花神,NN,7,1
突兀,NI,5,0
直情径行,NN,5,-1
兴妖作乱,ND,7,-1
乐而忘死,PH,9,1
自出心裁,PH,5,1
神丧胆落,NC,9,-1
夸大,NN,1,-1
金镳玉辔,PH,5,1
一代风流,PH,7,1
破颜,PA,5,1
讨人嫌,ND,8,-1
生荣死哀,PD,7,1
心地纯良,PH,9,1
安危与共,PH,5,1
讬公行私,NN,7,-1
流移失所,NB,7,-1
诚意正心,PH,3,1
傲慢,NN,7,-1
亡不旋跬,ND,7,-1
憨厚,PH,5,1
目光短浅,NN,7,-1
苟且,NN,7,-1
欲望难填,NN,9,-1
吐肝露胆,PH,7,1
无乎不可,PH,9,1
夸奖,PH,5,1
推诚置腹,PH,7,1
体谅,PH,1,0
留得青山在，不愁没柴烧,PG,7,0
胡诌,NN,1,-1
哑巴讨老婆－喜在心里,PA,5,0
空前,PH,5,1
瞒天过海,NN,5,-1
节奏,PH,3,0
捏把汗,NE,3,0
胡说,NN,1,-1
LOL,PA,7,1
前尘影事,PF,5,0
舒服,PA,3,0
高朗,PH,3,1
窝主,NN,7,-1
毛发森竖,NC,9,0
良宵,PH,5,1
良家,PH,5,1
山珍海错,PH,5,1
握风捕影,NN,7,-1
援笔成章,PH,5,1
仗义执言,PH,5,1
不可磨灭,PH,9,1
僻壤,PK,6,0
鸾舆凤驾,PH,5,1
孤雌寡鹤,NB,5,-1
桀骜不逊,NN,5,-1
天子,PD,7,1
有我无人,NN,5,-1
慌张,NI,3,-1
胁迫,NN,5,-1
擂天倒地,NB,7,-1
稀里糊涂,NN,9,-1
穿凿,NN,3,-1
有目共睹,PH,3,1
七老八十,NN,3,0
慈心,PH,5,1
兀傲,NN,5,-1
爽利,PH,5,1
鬼子,ND,7,-1
白黑分明,PH,5,1
饮醇自醉,PH,3,1
时通运泰,PA,5,1
夫子,PD,7,0
马角乌头,NJ,5,-1
低质,NN,3,-1
不要脸,NN,7,-1
雄心壮志,PH,3,1
祥瑞,PA,5,1
骇然,PC,7,0
刿心刳肺,NN,7,-1
对症下药,PH,3,1
胆丧魂消,NC,9,-1
一目十行,PH,3,1
低贱,ND,5,-1
芳名,PB,5,1
健步,PH,5,1
下脚货,NN,3,-1
贸首之雠,NN,7,-1
怨苦,NE,5,-1
大寿,PD,3,1
百身莫赎,NB,5,0
愿意,PA,1,0
稳实,PH,3,1
悲愤交加,NA,9,0
克伐怨欲,NN,3,-1
稳定,PH,1,0
滔滔不断,PH,7,1
驷马莫追,PH,7,1
权重秩卑,NN,5,-1
培育,PH,7,1
一丝不挂,NN,1,0
悻然,NA,3,0
吃着不尽,PE,5,1
慈怜,PH,5,1
瑜百瑕一,PH,5,1
惨毒,NN,7,-1
名缰利锁,NN,7,-1
危言耸听,NN,3,-1
顾而言他,NN,5,-1
魂飞胆破,PC,9,0
水月镜花,NJ,5,0
度日如岁,NE,7,0
心悦诚服,PD,3,1
忠诚,PH,5,1
粗茶淡饭,NB,3,0
相貌堂堂,PH,5,1
鹡鸰在原,PB,5,1
心软,PG,5,0
欺善怕恶,NN,7,-1
慌忙,NI,7,0
苦主,NB,5,0
如兄,PB,3,0
春风风人,PH,3,1
天尊,PD,9,1
教学相长,PH,5,0
悲喜交集,PA,5,0
鹤行鸡群,PG,7,1
顶踵尽捐,PD,5,1
大大咧咧,NN,5,-1
香甜可口,PH,9,1
省吃俭用,PH,3,1
酬谢,PD,5,1
窘促,NG,5,0
胡搅蛮缠,NN,5,-1
奴化,NN,5,-1
壁上观,NN,7,-1
搬口弄舌,ND,5,-1
至毒,NN,9,-1
一轨同风,PH,9,1
见猎心喜,PD,7,1
重聚,PA,5,0
鄙陋,NN,9,-1
愚昧,NN,7,-1
弃甲负弩,NJ,3,-1
花哨,NN,3,3
赤心奉国,PH,9,1
体贴,PH,5,0
代马依风,PF,5,0
破胆寒心,NC,7,0
一哄而散,NN,3,-1
得饶人处且饶人,PH,3,0
见称,PH,7,1
失学,NE,5,-1
切理餍心,PA,5,1
慈悲,PH,5,1
洁清自矢,PH,5,1
挑刺儿,NN,5,-1
团体精神,PH,5,1
闻噎废食,NN,7,-1
魔头,ND,5,-1
变色龙,ND,5,-1
风雨飘摇,NB,7,0
大有可为,PH,7,1
赃贿狼籍,NN,7,-1
失守,NE,5,-1
一年被蛇咬，三年怕草索,NC,8,-1
失宜,NN,3,-1
大缪不然,NN,5,-1
白日衣绣,PH,3,1
失宠,NB,5,-1
失实,NN,1,-1
慌恐,NI,5,-1
苍凉,NB,7,0
酒后之勇,NN,5,-1
轻怜痛惜,PB,5,1
背运,NE,7,-1
屏声息气,NC,3,0
头子,ND,5,-1
高档,PH,5,1
固若金汤,PH,5,1
福善祸淫,NC,5,-1
忧心如焚,NE,9,0
志趣,PB,5,1
三天打鱼，两天晒网,NN,5,-1
珠规玉矩,PH,5,1
回肠荡气,PH,7,1
顾全大局,PH,7,1
油嘴花脣,NN,5,-1
易如反掌,PH,9,1
愚暗,NN,5,-1
失密,NN,5,-1
顾头不顾尾,NN,5,-1
罚不当罪,NN,3,-1
爱之欲其生，恶之欲其死,NN,7,-1
千岁鹤归,PF,9,0
瓜垢磨痕,PD,5,-1
失察,NN,5,-1
持之以恒,PH,5,1
兵不血刃,PH,5,1
灼见,PH,7,1
摆门面,NN,5,-1
匠心独具,PH,7,1
降心俯首,PH,5,1
亮晶晶,PH,5,0
才调秀出,PH,5,1
退藏於密,PH,7,1
家骥人璧,PH,7,1
悦目赏心,PA,7,0
千头万绪,PF,9,0
无一不知,PH,7,1
作如是观,PE,5,0
东方不亮西方亮,PG,5,1
孤舟独桨,NB,5,0
孤鸿寡鹄,NB,5,0
伺瑕导蠙,NN,5,-1
苞苴竿牍,NN,5,-1
惩治,NA,7,-1
拭面容言,PG,7,1
莫名其妙,NN,5,-1
適情任欲,NN,5,-1
气不忿儿,NA,5,0
癞皮狗,ND,7,-1
俊美,PH,5,1
确确实实,PG,7,0
上下同欲,PH,5,1
犯红眼病,NK,5,-1
慈慧,PH,5,1
云鬟雾鬓,PH,3,1
并蒂莲,PH,1,1
龙蟠虬结,NE,5,-1
元凶,ND,3,-1
誓愿,PH,7,1
任从风浪起，稳坐钓鱼船,PH,5,1
弦外之音,NN,7,-1
畅所欲言,PA,5,1
王法无情,PG,7,0
望尘而拜,PD,7,0
金石良言,PH,5,1
忠贞,PH,5,1
格格不纳,ND,5,0
奇妙,PC,5,0
窥伺,NN,3,-1
附骥尾,NN,5,-1
优游自在,PE,5,0
引人深思,PF,3,0
拙嘴笨腮,NN,5,-1
一败如水,NJ,7,-1
爽口,PH,1,1
大火烧了菩萨庙－慌神了,NI,3,0
﻿脏乱,NN,7,-1
硁砭之愚,NN,5,-1
集大成,PH,9,1
老成见到,PH,9,1
质非文是,NN,7,-1
足高气强,NN,5,-1
风华绝代,PH,9,1
痫入骨髓,NB,9,-1
装饰,PB,7,1
偏激,NN,5,-1
忽视,NN,1,0
外心,ND,5,0
重气轻命,NN,7,-1
是非口舌,NN,5,-1
分文不名,NB,1,-1
兔死狗烹,NN,7,-1
丧权辱国,ND,9,-1
树碑立传,PD,7,0
元龙豪气,PH,3,1
汗牛充屋,PH,7,1
不堪其忧,NB,7,-1
多彩,PB,3,1
魁岸,PH,9,1
狐裘蒙茸,ND,5,-1
俏美,PH,5,1
岛瘦郊寒,NB,5,0
龟年鹤寿,PK,7,1
雕章绘句,PH,5,1
炮舰政策,PK,5,-1
牖中窥日,NN,5,-1
浑抡吞枣,NN,5,-1
土鳖,NN,5,-1
私欲,NN,3,-1
扶老携幼,PH,7,1
所当无敌,PH,9,1
窝囊废,NN,7,-1
鱼龙曼衍,NN,5,-1
横事,ND,1,-1
延年益寿,PA,3,1
目不见睫,NI,7,-1
妄动,NN,5,-1
分文不取,PH,1,1
假誉驰声,ND,5,-1
诃佛诋巫,ND,5,-1
胆小鬼,NN,5,-1
窃取,NN,5,-1
枉道事人,NN,9,-1
横冲直闯,ND,5,-1
要言不烦,PH,7,1
大师,PD,7,1
灯蛾扑火,NN,5,-1
鬼设神使,PG,5,0
彫虫小技,NN,5,-1
堕入爱河,PB,5,0
兄弟怡怡,PE,7,1
触目,NC,7,-1
先自隗始,PG,5,0
拙嘴笨舌,NN,5,-1
元勋,PH,5,1
多心,NL,5,-1
吉人天相,PK,3,1
懈劲,NN,5,-1
逷听远闻,PH,9,1
风中之烛,NB,5,0
大席,PD,1,1
弄鬼妆幺,NN,5,-1
大厦将倾，一木难支,NB,7,-1
好受,PA,1,1
迷离惝恍,NL,5,-1
有恃毋恐,NN,7,-1
惨淡,NB,5,0
反唇相稽,ND,6,-1
见缝插针,PH,5,1
延颈跂踵,PD,7,0
志大才疏,NN,5,-1
河清海晏,PE,5,1
现代化,PH,3,1
情爱,PA,7,0
停滞,NN,3,-1
柔静,PH,5,1
巧舌如簧,NN,3,-1
十羊九牧,NN,5,-1
作践,ND,9,-1
目指气使,NN,7,-1
挟冰求温,NN,5,-1
心酸,NB,3,0
披沥肝胆,PH,5,1
夙怨,ND,5,0
填阬满谷,PH,1,0
自满,NN,3,-1
心醉,PB,9,0
骤不及防,NI,5,-1
好吃,PH,3,1
池鱼之祸,NB,7,-1
哀感顽艳,PH,5,1
惹气,NA,5,0
大幸,PA,5,1
兴高彩烈,PA,9,1
做小伏低,PD,7,1
令人作呕,ND,9,-1
好听,PH,5,1
外患,NE,5,0
械系,ND,9,-1
心如金石,PH,5,1
稳帖,PH,3,1
丝毫不差,PH,9,1
酎金,PD,5,0
大度,PH,5,1
卖男鬻女,ND,7,-1
相辅相成,PH,3,1
秀气,PH,7,1
英伟,PH,5,1
空喊,NN,5,-1
爱憎分明,PH,3,1
天幸,PE,5,1
风声鹤唳,NI,9,0
入吾彀中,PE,5,0
惊爆,PC,9,0
万事亨通,PE,7,1
太平,PE,5,1
蒙头转向,NN,3,-1
各从其志,NN,3,-1
质伛影曲,NB,5,-1
绝甘分少,PH,7,1
腐臭,NN,9,-1
胜迹,PH,5,1
柔情侠骨,PB,5,1
陆詟水栗,PD,5,1
感染,NI,3,-1
桃之夭夭,PH,7,1
柔韧,PH,3,1
强横霸道,NN,7,-1
优雅,PH,5,1
半封建,NN,3,-1
奕奕,PH,5,1
违利赴名,PH,7,1
竭泽而渔,NA,7,-1
